room,date,area,event_min,max_min,year,month,day
K,2/9/11 0:00,11362,855,1080,2011,February,9
K,2/10/11 0:00,11362,0,1080,2011,February,10
K,2/11/11 0:00,11362,0,1080,2011,February,11
K,2/12/11 0:00,11362,0,1080,2011,February,12
K,2/13/11 0:00,11362,0,1080,2011,February,13
K,2/14/11 0:00,11362,0,1080,2011,February,14
K,2/15/11 0:00,11362,0,1080,2011,February,15
K,2/16/11 0:00,11362,0,1080,2011,February,16
K,2/17/11 0:00,11362,180,1080,2011,February,17
K,2/18/11 0:00,11362,195,1080,2011,February,18
K,2/19/11 0:00,11362,0,1080,2011,February,19
K,2/20/11 0:00,11362,0,1080,2011,February,20
K,2/21/11 0:00,11362,0,1080,2011,February,21
K,2/22/11 0:00,11362,719,1080,2011,February,22
K,2/23/11 0:00,11362,1110,1080,2011,February,23
K,2/24/11 0:00,11362,120,1080,2011,February,24
K,2/25/11 0:00,11362,210,1080,2011,February,25
K,2/26/11 0:00,11362,495,1080,2011,February,26
K,2/27/11 0:00,11362,0,1080,2011,February,27
K,2/28/11 0:00,11362,0,1080,2011,February,28
K,3/1/11 0:00,11362,310,1080,2011,March,1
K,3/2/11 0:00,11362,300,1080,2011,March,2
K,3/3/11 0:00,11362,0,1080,2011,March,3
K,3/4/11 0:00,11362,800,1080,2011,March,4
K,3/5/11 0:00,11362,1019,1080,2011,March,5
K,3/6/11 0:00,11362,300,1080,2011,March,6
K,3/7/11 0:00,11362,630,1080,2011,March,7
K,3/8/11 0:00,11362,630,1080,2011,March,8
K,3/9/11 0:00,11362,630,1080,2011,March,9
K,3/10/11 0:00,11362,630,1080,2011,March,10
K,3/11/11 0:00,11362,480,1080,2011,March,11
K,3/12/11 0:00,11362,720,1080,2011,March,12
K,3/13/11 0:00,11362,1079,1080,2011,March,13
K,3/14/11 0:00,11362,1079,1080,2011,March,14
K,3/15/11 0:00,11362,765,1080,2011,March,15
K,3/16/11 0:00,11362,1674,1080,2011,March,16
K,3/17/11 0:00,11362,989,1080,2011,March,17
K,3/18/11 0:00,11362,750,1080,2011,March,18
K,3/19/11 0:00,11362,465,1080,2011,March,19
K,3/20/11 0:00,11362,420,1080,2011,March,20
K,3/21/11 0:00,11362,0,1080,2011,March,21
K,3/22/11 0:00,11362,0,1080,2011,March,22
K,3/23/11 0:00,11362,0,1080,2011,March,23
K,3/24/11 0:00,11362,0,1080,2011,March,24
K,3/25/11 0:00,11362,899,1080,2011,March,25
K,3/26/11 0:00,11362,630,1080,2011,March,26
K,3/27/11 0:00,11362,390,1080,2011,March,27
K,3/28/11 0:00,11362,450,1080,2011,March,28
K,3/29/11 0:00,11362,540,1080,2011,March,29
K,3/30/11 0:00,11362,1020,1080,2011,March,30
K,3/31/11 0:00,11362,270,1080,2011,March,31
K,4/1/11 0:00,11362,1320,1080,2011,April,1
K,4/2/11 0:00,11362,1348,1080,2011,April,2
K,4/3/11 0:00,11362,330,1080,2011,April,3
K,4/4/11 0:00,11362,270,1080,2011,April,4
K,4/5/11 0:00,11362,1260,1080,2011,April,5
K,4/6/11 0:00,11362,2880,1080,2011,April,6
K,4/7/11 0:00,11362,1080,1080,2011,April,7
K,4/8/11 0:00,11362,1050,1080,2011,April,8
K,4/9/11 0:00,11362,300,1080,2011,April,9
K,4/10/11 0:00,11362,1225,1080,2011,April,10
K,4/11/11 0:00,11362,490,1080,2011,April,11
K,4/12/11 0:00,11362,300,1080,2011,April,12
K,4/13/11 0:00,11362,1270,1080,2011,April,13
K,4/14/11 0:00,11362,1170,1080,2011,April,14
K,4/15/11 0:00,11362,300,1080,2011,April,15
K,4/16/11 0:00,11362,1270,1080,2011,April,16
K,4/17/11 0:00,11362,1210,1080,2011,April,17
K,4/18/11 0:00,11362,1438,1080,2011,April,18
K,4/19/11 0:00,11362,0,1080,2011,April,19
K,4/20/11 0:00,11362,0,1080,2011,April,20
K,4/21/11 0:00,11362,0,1080,2011,April,21
K,4/22/11 0:00,11362,0,1080,2011,April,22
K,4/23/11 0:00,11362,0,1080,2011,April,23
K,4/24/11 0:00,11362,0,1080,2011,April,24
K,4/25/11 0:00,11362,0,1080,2011,April,25
K,4/26/11 0:00,11362,0,1080,2011,April,26
K,4/27/11 0:00,11362,0,1080,2011,April,27
K,4/28/11 0:00,11362,0,1080,2011,April,28
K,4/29/11 0:00,11362,959,1080,2011,April,29
K,4/30/11 0:00,11362,150,1080,2011,April,30
K,5/1/11 0:00,11362,720,1080,2011,May,1
K,5/2/11 0:00,11362,825,1080,2011,May,2
K,5/3/11 0:00,11362,1185,1080,2011,May,3
K,5/4/11 0:00,11362,675,1080,2011,May,4
K,5/5/11 0:00,11362,0,1080,2011,May,5
K,5/6/11 0:00,11362,0,1080,2011,May,6
K,5/7/11 0:00,11362,0,1080,2011,May,7
K,5/8/11 0:00,11362,960,1080,2011,May,8
K,5/9/11 0:00,11362,0,1080,2011,May,9
K,5/10/11 0:00,11362,1140,1080,2011,May,10
K,5/11/11 0:00,11362,900,1080,2011,May,11
K,5/12/11 0:00,11362,420,1080,2011,May,12
K,5/13/11 0:00,11362,0,1080,2011,May,13
K,5/14/11 0:00,11362,1200,1080,2011,May,14
K,5/15/11 0:00,11362,959,1080,2011,May,15
K,5/16/11 0:00,11362,540,1080,2011,May,16
K,5/17/11 0:00,11362,660,1080,2011,May,17
K,5/18/11 0:00,11362,555,1080,2011,May,18
K,5/19/11 0:00,11362,1095,1080,2011,May,19
K,5/20/11 0:00,11362,1199,1080,2011,May,20
K,5/21/11 0:00,11362,1019,1080,2011,May,21
K,5/22/11 0:00,11362,1378,1080,2011,May,22
K,5/23/11 0:00,11362,0,1080,2011,May,23
K,5/24/11 0:00,11362,600,1080,2011,May,24
K,5/25/11 0:00,11362,600,1080,2011,May,25
K,5/26/11 0:00,11362,1019,1080,2011,May,26
K,5/27/11 0:00,11362,0,1080,2011,May,27
K,5/28/11 0:00,11362,0,1080,2011,May,28
K,5/29/11 0:00,11362,1079,1080,2011,May,29
K,5/30/11 0:00,11362,1079,1080,2011,May,30
K,5/31/11 0:00,11362,510,1080,2011,May,31
K,6/1/11 0:00,11362,0,1080,2011,June,1
K,6/2/11 0:00,11362,0,1080,2011,June,2
K,6/3/11 0:00,11362,0,1080,2011,June,3
K,6/4/11 0:00,11362,688,1080,2011,June,4
K,6/5/11 0:00,11362,900,1080,2011,June,5
K,6/6/11 0:00,11362,900,1080,2011,June,6
K,6/7/11 0:00,11362,825,1080,2011,June,7
K,6/8/11 0:00,11362,270,1080,2011,June,8
K,6/9/11 0:00,11362,420,1080,2011,June,9
K,6/10/11 0:00,11362,0,1080,2011,June,10
K,6/11/11 0:00,11362,1304,1080,2011,June,11
K,6/12/11 0:00,11362,0,1080,2011,June,12
K,6/13/11 0:00,11362,0,1080,2011,June,13
K,6/14/11 0:00,11362,0,1080,2011,June,14
K,6/15/11 0:00,11362,240,1080,2011,June,15
K,6/16/11 0:00,11362,60,1080,2011,June,16
K,6/17/11 0:00,11362,0,1080,2011,June,17
K,6/18/11 0:00,11362,0,1080,2011,June,18
K,6/19/11 0:00,11362,0,1080,2011,June,19
K,6/20/11 0:00,11362,0,1080,2011,June,20
K,6/21/11 0:00,11362,0,1080,2011,June,21
K,6/22/11 0:00,11362,0,1080,2011,June,22
K,6/23/11 0:00,11362,0,1080,2011,June,23
K,6/24/11 0:00,11362,0,1080,2011,June,24
K,6/25/11 0:00,11362,180,1080,2011,June,25
K,6/26/11 0:00,11362,0,1080,2011,June,26
K,6/27/11 0:00,11362,0,1080,2011,June,27
K,6/28/11 0:00,11362,0,1080,2011,June,28
K,6/29/11 0:00,11362,0,1080,2011,June,29
K,6/30/11 0:00,11362,0,1080,2011,June,30
K,7/1/11 0:00,11362,0,1080,2011,July,1
K,7/2/11 0:00,11362,0,1080,2011,July,2
K,7/3/11 0:00,11362,0,1080,2011,July,3
K,7/4/11 0:00,11362,0,1080,2011,July,4
K,7/5/11 0:00,11362,0,1080,2011,July,5
K,7/6/11 0:00,11362,0,1080,2011,July,6
K,7/7/11 0:00,11362,0,1080,2011,July,7
K,7/8/11 0:00,11362,0,1080,2011,July,8
K,7/9/11 0:00,11362,0,1080,2011,July,9
K,7/10/11 0:00,11362,0,1080,2011,July,10
K,7/11/11 0:00,11362,0,1080,2011,July,11
K,7/12/11 0:00,11362,0,1080,2011,July,12
K,7/13/11 0:00,11362,0,1080,2011,July,13
K,7/14/11 0:00,11362,0,1080,2011,July,14
K,7/15/11 0:00,11362,0,1080,2011,July,15
K,7/16/11 0:00,11362,0,1080,2011,July,16
K,7/17/11 0:00,11362,0,1080,2011,July,17
K,7/18/11 0:00,11362,0,1080,2011,July,18
K,7/19/11 0:00,11362,0,1080,2011,July,19
K,7/20/11 0:00,11362,0,1080,2011,July,20
K,7/21/11 0:00,11362,0,1080,2011,July,21
K,7/22/11 0:00,11362,0,1080,2011,July,22
K,7/23/11 0:00,11362,0,1080,2011,July,23
K,7/24/11 0:00,11362,240,1080,2011,July,24
K,7/25/11 0:00,11362,300,1080,2011,July,25
K,7/26/11 0:00,11362,120,1080,2011,July,26
K,7/27/11 0:00,11362,120,1080,2011,July,27
K,7/28/11 0:00,11362,120,1080,2011,July,28
K,7/29/11 0:00,11362,240,1080,2011,July,29
K,7/30/11 0:00,11362,1438,1080,2011,July,30
K,7/31/11 0:00,11362,0,1080,2011,July,31
K,8/1/11 0:00,11362,315,1080,2011,August,1
K,8/2/11 0:00,11362,450,1080,2011,August,2
K,8/3/11 0:00,11362,390,1080,2011,August,3
K,8/4/11 0:00,11362,195,1080,2011,August,4
K,8/5/11 0:00,11362,0,1080,2011,August,5
K,8/6/11 0:00,11362,0,1080,2011,August,6
K,8/7/11 0:00,11362,0,1080,2011,August,7
K,8/8/11 0:00,11362,0,1080,2011,August,8
K,8/9/11 0:00,11362,0,1080,2011,August,9
K,8/10/11 0:00,11362,300,1080,2011,August,10
K,8/11/11 0:00,11362,1019,1080,2011,August,11
K,8/12/11 0:00,11362,115,1080,2011,August,12
K,8/13/11 0:00,11362,330,1080,2011,August,13
K,8/14/11 0:00,11362,0,1080,2011,August,14
K,8/15/11 0:00,11362,0,1080,2011,August,15
K,8/16/11 0:00,11362,0,1080,2011,August,16
K,8/17/11 0:00,11362,0,1080,2011,August,17
K,8/18/11 0:00,11362,0,1080,2011,August,18
K,8/19/11 0:00,11362,720,1080,2011,August,19
K,8/20/11 0:00,11362,0,1080,2011,August,20
K,8/21/11 0:00,11362,0,1080,2011,August,21
K,8/22/11 0:00,11362,0,1080,2011,August,22
K,8/23/11 0:00,11362,0,1080,2011,August,23
K,8/24/11 0:00,11362,0,1080,2011,August,24
K,8/25/11 0:00,11362,0,1080,2011,August,25
K,8/26/11 0:00,11362,0,1080,2011,August,26
K,8/27/11 0:00,11362,0,1080,2011,August,27
K,8/28/11 0:00,11362,0,1080,2011,August,28
K,8/29/11 0:00,11362,0,1080,2011,August,29
K,8/30/11 0:00,11362,480,1080,2011,August,30
K,8/31/11 0:00,11362,0,1080,2011,August,31
K,9/1/11 0:00,11362,0,1080,2011,September,1
K,9/2/11 0:00,11362,0,1080,2011,September,2
K,9/3/11 0:00,11362,0,1080,2011,September,3
K,9/4/11 0:00,11362,0,1080,2011,September,4
K,9/5/11 0:00,11362,0,1080,2011,September,5
K,9/6/11 0:00,11362,0,1080,2011,September,6
K,9/7/11 0:00,11362,0,1080,2011,September,7
K,9/8/11 0:00,11362,0,1080,2011,September,8
K,9/9/11 0:00,11362,0,1080,2011,September,9
K,9/10/11 0:00,11362,0,1080,2011,September,10
K,9/11/11 0:00,11362,0,1080,2011,September,11
K,9/12/11 0:00,11362,0,1080,2011,September,12
K,9/13/11 0:00,11362,959,1080,2011,September,13
K,9/14/11 0:00,11362,870,1080,2011,September,14
K,9/15/11 0:00,11362,250,1080,2011,September,15
K,9/16/11 0:00,11362,330,1080,2011,September,16
K,9/17/11 0:00,11362,0,1080,2011,September,17
K,9/18/11 0:00,11362,0,1080,2011,September,18
K,9/19/11 0:00,11362,1079,1080,2011,September,19
K,9/20/11 0:00,11362,1079,1080,2011,September,20
K,9/21/11 0:00,11362,375,1080,2011,September,21
K,9/22/11 0:00,11362,0,1080,2011,September,22
K,9/23/11 0:00,11362,60,1080,2011,September,23
K,9/24/11 0:00,11362,0,1080,2011,September,24
K,9/25/11 0:00,11362,0,1080,2011,September,25
K,9/26/11 0:00,11362,0,1080,2011,September,26
K,9/27/11 0:00,11362,0,1080,2011,September,27
K,9/28/11 0:00,11362,0,1080,2011,September,28
K,9/29/11 0:00,11362,0,1080,2011,September,29
K,9/30/11 0:00,11362,0,1080,2011,September,30
K,10/1/11 0:00,11362,600,1080,2011,October,1
K,10/2/11 0:00,11362,360,1080,2011,October,2
K,10/3/11 0:00,11362,0,1080,2011,October,3
K,10/4/11 0:00,11362,360,1080,2011,October,4
K,10/5/11 0:00,11362,1079,1080,2011,October,5
K,10/6/11 0:00,11362,1079,1080,2011,October,6
K,10/7/11 0:00,11362,1079,1080,2011,October,7
K,10/8/11 0:00,11362,1079,1080,2011,October,8
K,10/9/11 0:00,11362,1079,1080,2011,October,9
K,10/10/11 0:00,11362,1079,1080,2011,October,10
K,10/11/11 0:00,11362,1019,1080,2011,October,11
K,10/12/11 0:00,11362,720,1080,2011,October,12
K,10/13/11 0:00,11362,1768,1080,2011,October,13
K,10/14/11 0:00,11362,360,1080,2011,October,14
K,10/15/11 0:00,11362,150,1080,2011,October,15
K,10/16/11 0:00,11362,0,1080,2011,October,16
K,10/17/11 0:00,11362,525,1080,2011,October,17
K,10/18/11 0:00,11362,600,1080,2011,October,18
K,10/19/11 0:00,11362,600,1080,2011,October,19
K,10/20/11 0:00,11362,1020,1080,2011,October,20
K,10/21/11 0:00,11362,960,1080,2011,October,21
K,10/22/11 0:00,11362,840,1080,2011,October,22
K,10/23/11 0:00,11362,0,1080,2011,October,23
K,10/24/11 0:00,11362,0,1080,2011,October,24
K,10/25/11 0:00,11362,0,1080,2011,October,25
K,10/26/11 0:00,11362,600,1080,2011,October,26
K,10/27/11 0:00,11362,645,1080,2011,October,27
K,10/28/11 0:00,11362,615,1080,2011,October,28
K,10/29/11 0:00,11362,0,1080,2011,October,29
K,10/30/11 0:00,11362,0,1080,2011,October,30
K,10/31/11 0:00,11362,960,1080,2011,October,31
K,11/1/11 0:00,11362,840,1080,2011,November,1
K,11/2/11 0:00,11362,0,1080,2011,November,2
K,11/3/11 0:00,11362,0,1080,2011,November,3
K,11/4/11 0:00,11362,0,1080,2011,November,4
K,11/5/11 0:00,11362,719,1080,2011,November,5
K,11/6/11 0:00,11362,1573,1080,2011,November,6
K,11/7/11 0:00,11362,600,1080,2011,November,7
K,11/8/11 0:00,11362,480,1080,2011,November,8
K,11/9/11 0:00,11362,0,1080,2011,November,9
K,11/10/11 0:00,11362,0,1080,2011,November,10
K,11/11/11 0:00,11362,960,1080,2011,November,11
K,11/12/11 0:00,11362,1258,1080,2011,November,12
K,11/13/11 0:00,11362,360,1080,2011,November,13
K,11/14/11 0:00,11362,195,1080,2011,November,14
K,11/15/11 0:00,11362,300,1080,2011,November,15
K,11/16/11 0:00,11362,180,1080,2011,November,16
K,11/17/11 0:00,11362,210,1080,2011,November,17
K,11/18/11 0:00,11362,1019,1080,2011,November,18
K,11/19/11 0:00,11362,1500,1080,2011,November,19
K,11/20/11 0:00,11362,1079,1080,2011,November,20
K,11/21/11 0:00,11362,1079,1080,2011,November,21
K,11/22/11 0:00,11362,1079,1080,2011,November,22
K,11/23/11 0:00,11362,1079,1080,2011,November,23
K,11/24/11 0:00,11362,1079,1080,2011,November,24
K,11/25/11 0:00,11362,1079,1080,2011,November,25
K,11/26/11 0:00,11362,1079,1080,2011,November,26
K,11/27/11 0:00,11362,1079,1080,2011,November,27
K,11/28/11 0:00,11362,1079,1080,2011,November,28
K,11/29/11 0:00,11362,1079,1080,2011,November,29
K,11/30/11 0:00,11362,360,1080,2011,November,30
K,12/1/11 0:00,11362,540,1080,2011,December,1
K,12/2/11 0:00,11362,0,1080,2011,December,2
K,12/3/11 0:00,11362,0,1080,2011,December,3
K,12/4/11 0:00,11362,0,1080,2011,December,4
K,12/5/11 0:00,11362,0,1080,2011,December,5
K,12/6/11 0:00,11362,0,1080,2011,December,6
K,12/7/11 0:00,11362,0,1080,2011,December,7
K,12/8/11 0:00,11362,0,1080,2011,December,8
K,12/9/11 0:00,11362,660,1080,2011,December,9
K,12/10/11 0:00,11362,0,1080,2011,December,10
K,12/11/11 0:00,11362,0,1080,2011,December,11
K,12/12/11 0:00,11362,0,1080,2011,December,12
K,12/13/11 0:00,11362,600,1080,2011,December,13
K,12/14/11 0:00,11362,1079,1080,2011,December,14
K,12/15/11 0:00,11362,135,1080,2011,December,15
K,12/16/11 0:00,11362,375,1080,2011,December,16
K,12/17/11 0:00,11362,0,1080,2011,December,17
K,12/18/11 0:00,11362,1079,1080,2011,December,18
K,12/19/11 0:00,11362,1079,1080,2011,December,19
K,12/20/11 0:00,11362,1079,1080,2011,December,20
K,12/21/11 0:00,11362,1079,1080,2011,December,21
K,12/22/11 0:00,11362,2158,1080,2011,December,22
K,12/23/11 0:00,11362,2158,1080,2011,December,23
K,12/24/11 0:00,11362,2158,1080,2011,December,24
K,12/25/11 0:00,11362,2158,1080,2011,December,25
K,12/26/11 0:00,11362,2158,1080,2011,December,26
K,12/27/11 0:00,11362,2158,1080,2011,December,27
K,12/28/11 0:00,11362,2158,1080,2011,December,28
K,12/29/11 0:00,11362,2158,1080,2011,December,29
K,12/30/11 0:00,11362,2158,1080,2011,December,30
K,12/31/11 0:00,11362,2158,1080,2011,December,31
K,1/1/12 0:00,11362,2158,1080,2012,January,1
K,1/2/12 0:00,11362,2158,1080,2012,January,2
K,1/3/12 0:00,11362,2158,1080,2012,January,3
K,1/4/12 0:00,11362,2158,1080,2012,January,4
K,1/5/12 0:00,11362,2158,1080,2012,January,5
K,1/6/12 0:00,11362,2158,1080,2012,January,6
K,1/7/12 0:00,11362,2158,1080,2012,January,7
K,1/8/12 0:00,11362,2158,1080,2012,January,8
K,1/9/12 0:00,11362,839,1080,2012,January,9
K,1/10/12 0:00,11362,300,1080,2012,January,10
K,1/11/12 0:00,11362,960,1080,2012,January,11
K,1/12/12 0:00,11362,300,1080,2012,January,12
K,1/13/12 0:00,11362,0,1080,2012,January,13
K,1/14/12 0:00,11362,0,1080,2012,January,14
K,1/15/12 0:00,11362,959,1080,2012,January,15
K,1/16/12 0:00,11362,240,1080,2012,January,16
K,1/17/12 0:00,11362,1260,1080,2012,January,17
K,1/18/12 0:00,11362,0,1080,2012,January,18
K,1/19/12 0:00,11362,0,1080,2012,January,19
K,1/20/12 0:00,11362,390,1080,2012,January,20
K,1/21/12 0:00,11362,405,1080,2012,January,21
K,1/22/12 0:00,11362,180,1080,2012,January,22
K,1/23/12 0:00,11362,210,1080,2012,January,23
K,1/24/12 0:00,11362,390,1080,2012,January,24
K,1/25/12 0:00,11362,0,1080,2012,January,25
K,1/26/12 0:00,11362,0,1080,2012,January,26
K,1/27/12 0:00,11362,0,1080,2012,January,27
K,1/28/12 0:00,11362,0,1080,2012,January,28
K,1/29/12 0:00,11362,0,1080,2012,January,29
K,1/30/12 0:00,11362,0,1080,2012,January,30
K,1/31/12 0:00,11362,0,1080,2012,January,31
K,2/1/12 0:00,11362,659,1080,2012,February,1
K,2/2/12 0:00,11362,150,1080,2012,February,2
K,2/3/12 0:00,11362,0,1080,2012,February,3
K,2/4/12 0:00,11362,0,1080,2012,February,4
K,2/5/12 0:00,11362,0,1080,2012,February,5
K,2/6/12 0:00,11362,0,1080,2012,February,6
K,2/7/12 0:00,11362,0,1080,2012,February,7
K,2/8/12 0:00,11362,0,1080,2012,February,8
K,2/9/12 0:00,11362,0,1080,2012,February,9
K,2/10/12 0:00,11362,0,1080,2012,February,10
K,2/11/12 0:00,11362,0,1080,2012,February,11
K,2/12/12 0:00,11362,1079,1080,2012,February,12
K,2/13/12 0:00,11362,240,1080,2012,February,13
K,2/14/12 0:00,11362,275,1080,2012,February,14
K,2/15/12 0:00,11362,674,1080,2012,February,15
K,2/16/12 0:00,11362,270,1080,2012,February,16
K,2/17/12 0:00,11362,435,1080,2012,February,17
K,2/18/12 0:00,11362,390,1080,2012,February,18
K,2/19/12 0:00,11362,0,1080,2012,February,19
K,2/20/12 0:00,11362,0,1080,2012,February,20
K,2/21/12 0:00,11362,0,1080,2012,February,21
K,2/22/12 0:00,11362,0,1080,2012,February,22
K,2/23/12 0:00,11362,0,1080,2012,February,23
K,2/24/12 0:00,11362,0,1080,2012,February,24
K,2/25/12 0:00,11362,0,1080,2012,February,25
K,2/26/12 0:00,11362,1977,1080,2012,February,26
K,2/27/12 0:00,11362,450,1080,2012,February,27
K,2/28/12 0:00,11362,735,1080,2012,February,28
K,2/29/12 0:00,11362,0,1080,2012,February,29
K,3/1/12 0:00,11362,1079,1080,2012,March,1
K,3/2/12 0:00,11362,0,1080,2012,March,2
K,3/3/12 0:00,11362,0,1080,2012,March,3
K,3/4/12 0:00,11362,0,1080,2012,March,4
K,3/5/12 0:00,11362,0,1080,2012,March,5
K,3/6/12 0:00,11362,0,1080,2012,March,6
K,3/7/12 0:00,11362,0,1080,2012,March,7
K,3/8/12 0:00,11362,0,1080,2012,March,8
K,3/9/12 0:00,11362,2599,1080,2012,March,9
K,3/10/12 0:00,11362,0,1080,2012,March,10
K,3/11/12 0:00,11362,1199,1080,2012,March,11
K,3/12/12 0:00,11362,1139,1080,2012,March,12
K,3/13/12 0:00,11362,1829,1080,2012,March,13
K,3/14/12 0:00,11362,325,1080,2012,March,14
K,3/15/12 0:00,11362,390,1080,2012,March,15
K,3/16/12 0:00,11362,1439,1080,2012,March,16
K,3/17/12 0:00,11362,1439,1080,2012,March,17
K,3/18/12 0:00,11362,1529,1080,2012,March,18
K,3/19/12 0:00,11362,1979,1080,2012,March,19
K,3/20/12 0:00,11362,2144,1080,2012,March,20
K,3/21/12 0:00,11362,510,1080,2012,March,21
K,3/22/12 0:00,11362,540,1080,2012,March,22
K,3/23/12 0:00,11362,839,1080,2012,March,23
K,3/24/12 0:00,11362,1679,1080,2012,March,24
K,3/25/12 0:00,11362,2399,1080,2012,March,25
K,3/26/12 0:00,11362,1230,1080,2012,March,26
K,3/27/12 0:00,11362,1350,1080,2012,March,27
K,3/28/12 0:00,11362,0,1080,2012,March,28
K,3/29/12 0:00,11362,420,1080,2012,March,29
K,3/30/12 0:00,11362,120,1080,2012,March,30
K,3/31/12 0:00,11362,0,1080,2012,March,31
K,4/1/12 0:00,11362,1079,1080,2012,April,1
K,4/2/12 0:00,11362,540,1080,2012,April,2
K,4/3/12 0:00,11362,900,1080,2012,April,3
K,4/4/12 0:00,11362,1079,1080,2012,April,4
K,4/5/12 0:00,11362,1079,1080,2012,April,5
K,4/6/12 0:00,11362,0,1080,2012,April,6
K,4/7/12 0:00,11362,0,1080,2012,April,7
K,4/8/12 0:00,11362,0,1080,2012,April,8
K,4/9/12 0:00,11362,0,1080,2012,April,9
K,4/10/12 0:00,11362,960,1080,2012,April,10
K,4/11/12 0:00,11362,2338,1080,2012,April,11
K,4/12/12 0:00,11362,1079,1080,2012,April,12
K,4/13/12 0:00,11362,1050,1080,2012,April,13
K,4/14/12 0:00,11362,929,1080,2012,April,14
K,4/15/12 0:00,11362,1019,1080,2012,April,15
K,4/16/12 0:00,11362,555,1080,2012,April,16
K,4/17/12 0:00,11362,595,1080,2012,April,17
K,4/18/12 0:00,11362,490,1080,2012,April,18
K,4/19/12 0:00,11362,575,1080,2012,April,19
K,4/20/12 0:00,11362,240,1080,2012,April,20
K,4/21/12 0:00,11362,1020,1080,2012,April,21
K,4/22/12 0:00,11362,460,1080,2012,April,22
K,4/23/12 0:00,11362,225,1080,2012,April,23
K,4/24/12 0:00,11362,210,1080,2012,April,24
K,4/25/12 0:00,11362,599,1080,2012,April,25
K,4/26/12 0:00,11362,540,1080,2012,April,26
K,4/27/12 0:00,11362,1557,1080,2012,April,27
K,4/28/12 0:00,11362,1078,1080,2012,April,28
K,4/29/12 0:00,11362,570,1080,2012,April,29
K,4/30/12 0:00,11362,810,1080,2012,April,30
K,5/1/12 0:00,11362,1350,1080,2012,May,1
K,5/2/12 0:00,11362,1185,1080,2012,May,2
K,5/3/12 0:00,11362,870,1080,2012,May,3
K,5/4/12 0:00,11362,1199,1080,2012,May,4
K,5/5/12 0:00,11362,1035,1080,2012,May,5
K,5/6/12 0:00,11362,1799,1080,2012,May,6
K,5/7/12 0:00,11362,1739,1080,2012,May,7
K,5/8/12 0:00,11362,1469,1080,2012,May,8
K,5/9/12 0:00,11362,750,1080,2012,May,9
K,5/10/12 0:00,11362,1290,1080,2012,May,10
K,5/11/12 0:00,11362,0,1080,2012,May,11
K,5/12/12 0:00,11362,959,1080,2012,May,12
K,5/13/12 0:00,11362,1079,1080,2012,May,13
K,5/14/12 0:00,11362,240,1080,2012,May,14
K,5/15/12 0:00,11362,420,1080,2012,May,15
K,5/16/12 0:00,11362,630,1080,2012,May,16
K,5/17/12 0:00,11362,180,1080,2012,May,17
K,5/18/12 0:00,11362,958,1080,2012,May,18
K,5/19/12 0:00,11362,1079,1080,2012,May,19
K,5/20/12 0:00,11362,180,1080,2012,May,20
K,5/21/12 0:00,11362,0,1080,2012,May,21
K,5/22/12 0:00,11362,180,1080,2012,May,22
K,5/23/12 0:00,11362,0,1080,2012,May,23
K,5/24/12 0:00,11362,0,1080,2012,May,24
K,5/25/12 0:00,11362,0,1080,2012,May,25
K,5/26/12 0:00,11362,0,1080,2012,May,26
K,5/27/12 0:00,11362,0,1080,2012,May,27
K,5/28/12 0:00,11362,0,1080,2012,May,28
K,5/29/12 0:00,11362,300,1080,2012,May,29
K,5/30/12 0:00,11362,0,1080,2012,May,30
K,5/31/12 0:00,11362,0,1080,2012,May,31
K,6/1/12 0:00,11362,1199,1080,2012,June,1
K,6/2/12 0:00,11362,1140,1080,2012,June,2
K,6/3/12 0:00,11362,1139,1080,2012,June,3
K,6/4/12 0:00,11362,200,1080,2012,June,4
K,6/5/12 0:00,11362,240,1080,2012,June,5
K,6/6/12 0:00,11362,185,1080,2012,June,6
K,6/7/12 0:00,11362,0,1080,2012,June,7
K,6/8/12 0:00,11362,0,1080,2012,June,8
K,6/9/12 0:00,11362,838,1080,2012,June,9
K,6/10/12 0:00,11362,0,1080,2012,June,10
K,6/11/12 0:00,11362,0,1080,2012,June,11
K,6/12/12 0:00,11362,0,1080,2012,June,12
K,6/13/12 0:00,11362,600,1080,2012,June,13
K,6/14/12 0:00,11362,1260,1080,2012,June,14
K,6/15/12 0:00,11362,1200,1080,2012,June,15
K,6/16/12 0:00,11362,1005,1080,2012,June,16
K,6/17/12 0:00,11362,1499,1080,2012,June,17
K,6/18/12 0:00,11362,630,1080,2012,June,18
K,6/19/12 0:00,11362,660,1080,2012,June,19
K,6/20/12 0:00,11362,60,1080,2012,June,20
K,6/21/12 0:00,11362,0,1080,2012,June,21
K,6/22/12 0:00,11362,0,1080,2012,June,22
K,6/23/12 0:00,11362,1048,1080,2012,June,23
K,6/24/12 0:00,11362,599,1080,2012,June,24
K,6/25/12 0:00,11362,810,1080,2012,June,25
K,6/26/12 0:00,11362,120,1080,2012,June,26
K,6/27/12 0:00,11362,0,1080,2012,June,27
K,6/28/12 0:00,11362,0,1080,2012,June,28
K,6/29/12 0:00,11362,0,1080,2012,June,29
K,6/30/12 0:00,11362,0,1080,2012,June,30
K,7/1/12 0:00,11362,0,1080,2012,July,1
K,7/2/12 0:00,11362,0,1080,2012,July,2
K,7/3/12 0:00,11362,0,1080,2012,July,3
K,7/4/12 0:00,11362,0,1080,2012,July,4
K,7/5/12 0:00,11362,0,1080,2012,July,5
